,time,n_servers,buffer_size,load,strategy,users,arrival_rate,departure_rate,avg_users,avg_delay,queue_size,loss_prob,Sbusy_time,Sbusy_perc,Stot_assigned,Stot_assiPerc
0,2000.0184521785927,1,100000,0.2,random,2,0.1949982009291856,0.19399821015518975,2.0925736449386543,10.781445076654697,2,0.0,377.8316927946846,18.891410345895448,3881,100.0
1,2003.293191950687,1,100000,0.4,random,6,0.394849841839562,0.3918547735070242,4.9904434755459315,12.670022222046775,6,0.0,797.1336342014023,39.791161743289365,7862,100.12738853503186
2,2000.354199523584,1,100000,0.6,random,15,0.6043929621503744,0.5968942901633971,13.870393898101563,23.06977980620039,15,0.0,1167.2759532536659,58.35346327823699,11943,100.0
3,2001.0559270828326,1,100000,0.8,random,68,0.8355588553876477,0.8015767966757099,39.1469821862212,47.07309080207109,68,0.0,1628.986503944394,81.40634561469541,16054,100.06234413965088
4,2001.5035572235893,1,100000,1.0,random,134,1.020233010643551,0.9532833419725248,81.3528815815495,81.29126424677486,134,0.0,1878.8944941317773,93.87415212681955,19095,100.05241090146751
5,2000.5162406355146,1,100000,1.5,random,979,1.4976134355441395,1.0082397528346227,516.0817030120743,346.3776757753768,979,0.0,1997.8269209140049,99.86556871337092,20186,100.04957858205256
6,2000.321269160937,1,100000,2.0,random,2011,1.9876807097430853,0.982342201872526,1011.8492059127518,518.3877217392575,2011,0.0,2000.321269160937,100.07,19667,100.05089058524172
7,2000.1391265108448,1,100000,2.5,random,3089,2.5108253388156343,0.9664327717902472,1587.026004226771,645.7349691850831,3089,0.0,2000.1391265108448,100.08,19348,100.05173305742369
8,2000.0028288853405,1,100000,3.0,random,4104,3.0374957036364663,0.98549860606872,2049.397600406367,690.1786768410042,4104,0.0,1997.078534284396,99.8537854767648,19729,100.05073566717401
9,2001.795902110576,1,100000,0.1,random,1,0.1963237109166044,0.19582415948933565,0.09819532637100548,0.5014464335099219,1,0.0,187.39723384155295,9.361455563175664,39310,100.25510204081631
10,2001.743520429335,1,100000,0.2,random,3,0.4011502931343433,0.3996515996357094,2.16924420350961,5.414204485043154,3,0.0,394.93774484670286,19.729687685563057,80111,100.125
11,2000.0117453252526,1,100000,0.3,random,5,0.584496567448853,0.5819965821304234,3.9276329398978613,6.739202817030794,5,0.0,569.2199360594439,28.46082966212152,116412,100.0
12,2000.438416443096,1,100000,0.4,random,8,0.7828283975791893,0.7788292742199087,6.317126916046434,8.093960860484191,8,0.0,764.4690418120116,38.21507503196649,155813,100.0
13,2000.3196397152146,1,100000,0.5,random,17,1.0008400458863789,0.9923414041380928,10.965954792527981,10.973965683392972,17,0.0,980.7417965335679,49.02925397828901,198614,100.05037783375315
14,2000.207223822079,1,100000,0.75,random,58,1.5178427334137337,1.4888457378478586,36.02511433408132,23.84511965488296,58,0.0,1449.5023460651107,72.46760879581976,297915,100.03357958361315
15,2000.0957408977492,1,100000,1.0,random,196,2.030902779772312,1.9329074708517369,127.79005645580374,63.54930344943638,196,0.0,1897.1659392059394,94.85375626840691,386716,100.02586652871186
16,2000.3891799509286,1,100000,1.25,random,992,2.5290078804186003,2.033104378268916,529.7749037888032,210.43398360259928,992,0.0,1998.944630770643,99.9277865929908,406817,100.02458814851242
17,2000.5748291987145,1,100000,1.5,random,1974,3.0021371419561294,2.015420738655863,1000.3746662445393,332.036182364268,1974,0.0,1998.6148454511715,99.9020289709269,403318,100.02480158730158
18,2001.795902110576,1,100000,0.06666666666666668,random,1,0.1963237109166044,0.19582415948933565,0.06423141598999936,0.32800557478454195,1,0.0,124.93148922770214,6.240970375450452,39319,100.25510204081631
19,2000.3902086393107,1,100000,0.13333333333333333,random,2,0.40092177842918464,0.3999219734954461,1.1087017152177892,2.766529235938725,2,0.0,259.2484737371784,12.959895155331838,80120,100.125
20,2000.8530266653836,1,100000,0.2,random,4,0.5852503829087266,0.5832512355717198,2.396882824058013,4.100296355574373,4,0.0,376.93374989352486,18.838652558190233,116821,100.08568980291344
21,2002.916625629733,1,100000,0.26666666666666666,random,4,0.7783649004909717,0.7763678128694426,2.9807394766463275,3.8324470494799368,4,0.0,502.43890212209203,25.085362800067685,155622,100.06430868167205
22,2000.0836895797074,1,100000,0.3333333333333333,random,10,0.988958617234488,0.9839588264496826,6.868938741848951,6.956573589197968,10,0.0,634.7437347539131,31.73585875735513,196923,100.05081300813008
23,2001.1446862842672,1,100000,0.5,random,17,1.4771545607173016,1.468659422851201,12.949348616845903,8.773538913467522,17,0.0,966.4756676738441,48.296141418359895,294024,100.0340251786322
24,2000.064002663232,1,100000,0.6666666666666666,random,46,2.0499343993694947,2.026935135376569,30.39579605569416,14.831132524667563,46,0.0,1325.8411894239666,66.28993810490623,405525,100.02466699555994
25,2000.1214334347721,1,100000,0.8333333333333334,random,108,2.5343461228227016,2.480349401326381,73.76362267456295,29.138612450912326,108,0.0,1624.8939237682816,81.2397635766485,496226,100.02015722636564
26,2000.0549800765186,1,100000,1.0,random,216,2.980918054448636,2.8729210232911537,151.93395918267663,51.40383878680144,216,0.0,1888.1079183077911,94.40280077878434,574727,100.01740341106856
