,time,n_servers,buffer_size,load,strategy,users,arrival_rate,departure_rate,avg_users,avg_delay,queue_size,loss_prob,Sbusy_time1,Sbusy_perc1,Stot_assigned1,Stot_assiPerc1,Sbusy_time2,Sbusy_perc2,Stot_assigned2,Stot_assiPerc2
0,5002.078082977539,2,100000,0.2,less_cost,2,0.19571865607848324,0.1953188222560553,0.6566380505117142,3.3579117267289846,2,0.0,825.2736541632436,16.498615984658734,8291,84.85158648925281,173.12531186779282,3.461067760156556,1492,15.250767656090071
1,5000.7892291697635,2,100000,0.4,less_cost,3,0.3957375344788437,0.3951376291713973,1.7157405219048578,4.3373003239592895,3,0.0,1470.2148190153534,29.399655767124585,14653,74.13967611336031,539.9926888334127,10.798149333781511,5124,25.910931174089068
2,5000.133043180959,2,100000,0.6,less_cost,7,0.6109837425558752,0.6095837798069746,5.1967626783542595,8.50601386178602,7,0.0,2046.8419391506945,40.935749538547185,20475,67.15879265091864,1056.4625339055885,21.128688472526992,10026,32.874015748031496
3,5001.112296024302,2,100000,0.8,less_cost,8,0.8134190474454871,0.8118194033010514,8.262465468253328,10.164320975689114,8,0.0,2521.971934798449,50.42822047413979,24857,61.206896551724135,1592.9423473108545,31.85176122874073,15758,38.793103448275865
4,5000.0827321983315,2,100000,1.0,less_cost,16,1.0027834075048496,0.9995834604525804,11.897524585661891,11.873643144043402,16,0.0,2942.118368236413,58.84139374915672,29949,59.903961584633855,2070.716453358381,41.41364381880883,200610,40.13605442176871
5,5000.53952293617,2,100000,1.5,less_cost,52,1.4988382684753097,1.4884393905619384,45.23794055205406,30.250631490215454,52,0.0,3943.367741727797,78.85884560337134,390911,52.51914550584442,3497.8500591390834,69.94945331589437,353412,47.48085449415558
6,5000.266685231334,2,100000,2.0,less_cost,416,1.9866940356083047,1.903498473013876,226.21806029031418,113.94340283405987,416,0.0,4780.9698265338675,95.61429674650803,485913,51.05064089094348,4706.680577568759,94.12859101036142,466114,48.970371926875394
7,5000.0102769044515,2,100000,2.5,less_cost,2609,2.508794843471021,1.9869959159665649,1309.5639735564553,522.9242343416903,2609,0.0,4996.596405432398,99.93172271089475,499015,50.22647206844489,4997.075544934868,99.94130548124792,494716,49.79365878208354
8,5000.16843451879,2,100000,3.0,less_cost,5013,3.010498585623883,2.00793235897587,2425.0426570714235,805.6952495839205,5013,0.0,4996.074450136566,99.91812307053576,498917,49.69123505976096,4997.4799018374215,99.9462311576784,505318,50.328685258964136
9,5021.706739859317,2,100000,0.1,less_cost,1,0.1941570964829608,0.19395796099938853,0.09829065947744946,0.5067626972927362,1,0.0,447.0995201634979,8.903337915268692,89719,92.09445585215607,45.663058770778974,0.909313528970794,7820,8.008213552361397
10,5000.977003717008,2,100000,0.2,less_cost,2,0.39512279271256895,0.3947228708575968,0.9300215045562136,2.354524548808058,2,0.0,825.1692210492316,16.500160277400184,165621,83.89057750759878,178.45760160656138,3.5684547534196147,31922,16.160081053698075
11,5000.191699894479,2,100000,0.3,less_cost,3,0.6025768972144777,0.6019769202175831,1.8342042616360659,3.0449923819487403,3,0.0,1178.1020747139364,23.561138160738878,236323,78.5049833887043,337.6101406231758,6.751943943075234,64824,21.528239202657808
12,5000.259846823083,2,100000,0.4,less_cost,2,0.8099579070022072,0.8095579277888727,2.071439911663623,2.558378267119698,2,0.0,1492.5702969020685,29.849854660060824,298925,73.83893280632411,548.6813529554993,10.973056796320376,105926,26.16106719367589
13,5000.406205831755,2,100000,0.5,less_cost,5,1.0045183917542329,1.0035184729887996,3.3081779643613602,3.29254941071928,5,0.0,1768.5718584498559,35.368563785623024,355427,70.8250298923874,753.6998088292166,15.072771647035587,146528,29.19489836588282
14,5000.588898162596,2,100000,0.75,less_cost,9,1.5054226918685658,1.5036229038469375,7.192888449822801,4.779527017740215,9,0.0,2386.840142062573,47.73118108028413,475629,63.25309216651151,1395.8716654400994,27.91414559099223,276430,36.760207474398186
15,5000.002285680285,2,100000,1.0,less_cost,16,1.988199091122507,1.9849990925853416,14.47395509486618,7.284525869094366,16,0.0,2915.5454332584045,58.310882009161396,589431,59.38539042821159,2047.2304985042092,40.944591252835195,403132,40.614609571788414
16,5000.279374254615,2,100000,1.25,less_cost,40,2.490260857045854,2.4822613040196866,29.025939191585625,11.665586812486616,40,0.0,3401.405156649978,68.02430228525024,692833,55.81695133741541,2734.7756958405357,54.692457983874256,548434,44.1830486625846
17,5000.040576592074,2,100000,1.5,less_cost,68,3.0111755633515003,2.997575673718935,52.992279378247346,17.63133053234452,68,0.0,3951.6001518591747,79.03136167251877,789735,52.688817720843346,3518.170302773606,70.36283503866125,709236,47.31785428342674
18,5021.706739859317,2,100000,0.06666666666666668,less_cost,1,0.1941570964829608,0.19395796099938853,0.06542352945002819,0.3373077810930093,1,0.0,309.18189260294764,6.156908569527685,92237,94.66119096509242,19.32649335322469,0.38485905996506126,5338,5.441478439425051
19,5004.307129334708,2,100000,0.13333333333333333,less_cost,1,0.3908633002427328,0.39066347237962296,0.13192292089726967,0.33768941870530195,1,0.0,577.1892031517114,11.533848507584407,175039,89.5140664961637,80.08354076661678,1.6002922821658112,20640,10.53708439897698
20,5001.707848216726,2,100000,0.2,less_cost,2,0.5987954696449966,0.5983956062262019,1.0200595340552756,1.7035283934129708,2,0.0,830.3095063057007,16.60051989245541,252041,84.19645840294021,169.50900690137445,3.3890225508035203,47442,15.836952890076844
