,time,n_servers,buffer_size,load,strategy,users,arrival_rate,departure_rate,avg_users,avg_delay,queue_size,loss_prob,Sbusy_time,Sbusy_perc,Stot_assigned,Stot_assiPerc
0,5002.9630688478055,1,500,0.2,less_cost,6,0.1896875885231264,0.18848829923847013,3.0955451644830405,16.371732668765436,6,0.0,933.2871348374355,18.65468767196744,9441,100.10604453870627
1,5000.5406793186185,1,500,0.4,less_cost,11,0.3921575936998895,0.3899578315730671,6.837458469139905,17.482260928333858,11,0.0,1973.6944422297968,39.46962076306389,19512,100.05128205128206
2,5000.394400613545,1,500,0.6,less_cost,25,0.5911533697496543,0.5861537641191599,17.404787571747484,29.52278123749465,25,0.0,2886.382544918233,57.72309769333547,29323,100.03411804844762
3,5000.266930090028,1,500,0.8,less_cost,77,0.8081568557235491,0.7927576778243376,52.17587583525209,64.91141350856746,77,0.0,3978.014943124947,79.55605168169141,39654,100.02522704339052
4,5000.40624407329,1,500,1.0,less_cost,245,0.993519277736344,0.9445232586048216,133.79333125850326,135.76762857353862,245,0.0,4706.773820298824,94.12782863147385,47245,100.02117298327336
5,5000.073411413451,1,500,1.5,less_cost,494,1.5021779445987664,0.986785511736162,453.39690438747164,430.5326959387357,494,27.732658767141533,4975.676472004156,99.51206837576412,49356,100.02026753141467
6,5000.014895582265,1,500,2.0,less_cost,499,1.9867940811090643,1.0081969964637398,474.11718879482436,445.9670357941503,499,44.23193074290316,4985.725710375186,99.71421714723878,50427,100.0198373338623
7,5000.654787708672,1,500,2.5,less_cost,500,2.515470580156517,0.979071783166095,483.39253215815614,468.23446566630366,500,57.10310835519517,4991.106561445918,99.80906047971499,48978,100.02042483660131
8,5000.204835290635,1,500,3.0,less_cost,500,3.0000770956672365,0.9837596982592584,487.0508039869129,467.43249826796716,500,63.87574161722552,4983.66629001558,99.66924264465469,49209,100.02032933523073
9,5002.616923742428,1,500,0.1,less_cost,3,0.1942983072293396,0.1936986210959157,1.137718680400876,5.831567407055355,3,0.0,487.53071581788345,9.745513663140224,97010,100.10319917440658
10,5002.150384765412,1,500,0.2,less_cost,7,0.3886328579645789,0.3872334598134719,4.4590567106103585,11.449822246271658,7,0.0,972.5094743358195,19.44182800456584,193811,100.05162622612288
11,5000.393543514891,1,500,0.3,less_cost,6,0.5989528571974649,0.5977529516404749,4.9185133578484495,8.209617682532523,6,0.0,1497.6431317533807,29.9505052696443,298912,100.0
12,5000.244643502371,1,500,0.4,less_cost,14,0.7969610057336608,0.7941611427273192,8.37358833115479,10.515180409564925,14,0.0,1963.5284885476306,39.26864840701668,397213,100.02518257365902
13,5003.016474452274,1,500,0.5,less_cost,23,0.9840063539944599,0.9794091274777278,15.547382650664707,15.821530076670596,23,0.0,2407.0091633006004,48.11115805018647,490114,100.0204081632653
14,5000.377076919785,1,500,0.75,less_cost,58,1.5008868100449442,1.489287684797428,46.05911703895863,30.76813946238546,58,0.0,3729.001081861728,74.57439758040765,744715,100.0
15,5000.350579569966,1,500,1.0,less_cost,366,1.9904604370471888,1.91726556917225,217.80839598141392,109.89976633189904,366,0.0,4788.580661907933,95.76489859476524,958816,100.01043079169709
16,5000.426052190051,1,500,1.25,less_cost,497,2.4951873839900927,1.9788313829111135,455.6897913999631,224.1309375180729,497,16.71074777590767,4947.185544491841,98.93528057124468,989617,100.01010611419909
17,5000.393222862803,1,500,1.5,less_cost,498,3.033961395402893,1.9702450509201308,475.88141854939613,234.82758341579472,498,31.77773383428911,4957.641754012127,99.14503786111841,985318,100.01015022330492
18,5003.879620503015,1,500,0.06666666666666668,less_cost,3,0.1956481918527021,0.1950486570462076,1.1081316684348448,5.667788247578922,3,0.0,332.3262292175324,6.641371384232567,97719,100.10245901639344
19,5000.487558773962,1,500,0.13333333333333333,less_cost,3,0.3901619546231514,0.3895620131244997,1.6654676696733146,4.26684877532586,3,0.0,654.3090978862879,13.084906025577908,194920,100.05133470225871
20,5000.559285276806,1,500,0.2,less_cost,7,0.5945334972336859,0.5931336538160485,5.283592824272549,8.890119924122711,7,0.0,983.0887987346316,19.65957691230957,296621,100.0
21,5006.678865513277,1,500,0.26666666666666666,less_cost,7,0.8031272042825086,0.8017290718701789,4.949662072858782,6.1530501062554634,7,0.0,1336.943391892826,26.703198423647343,401522,100.02491280518187
22,5000.502089260728,1,500,0.3333333333333333,less_cost,14,1.0008994918228176,0.998099772964572,11.608038308021047,11.614071169304347,14,0.0,1663.630644121872,33.269272053595365,499123,100.0
23,5000.8267200966775,1,500,0.5,less_cost,25,1.483354736165822,1.4783555627492482,18.15416262730362,12.254040687407782,25,0.0,2439.2425724203526,48.77678649847712,739424,100.01352630867036
24,5000.625864159395,1,500,0.6666666666666666,less_cost,44,1.9781523890635728,1.9693534904466299,34.22521449568302,17.322318296138107,44,0.0,3261.716642654896,65.22616830889807,984925,100.01015434606012
25,5000.06459846894,1,500,0.8333333333333334,less_cost,136,2.5009676882632936,2.473768039674425,96.60080890847068,38.729746184767095,136,0.0,4093.141102504676,81.86176442116427,1237026,100.00808472794891
26,5000.038410430777,1,500,1.0,less_cost,496,2.9985769646734135,2.8993777267305063,285.2658105888073,95.69132956541843,496,0.0,4799.187109197271,95.98300483422743,1449827,100.0068979788922
