,time,n_servers,buffer_size,load,strategy,users,arrival_rate,departure_rate,avg_users,avg_delay,queue_size,loss_prob,Sbusy_time,Sbusy_perc,Stot_assigned,Stot_assiPerc
0,1002.3009783612097,1,500,0.2,random,3,0.18557300054132966,0.1825798876293727,1.9511065147382116,10.614050863711338,3,0.0,164.6617430004313,16.42837296933082,1841,100.5464480874317
1,1002.7615794632364,1,500,0.4,random,6,0.3909204421352401,0.3849369659801089,4.369940162703721,11.228285643786213,6,0.0,389.4320313689691,38.835954562342366,3872,100.25906735751295
2,1001.1007749239797,1,500,0.6,random,16,0.6193182699784453,0.6033358630112596,12.050670433014526,19.663167387530557,16,0.0,603.4318485398287,60.27683362702936,6053,100.16556291390728
3,1000.3770957128011,1,500,0.8,random,40,0.8356848668194697,0.7956999449620789,25.16258800357554,30.57564155875382,40,0.0,810.7061071589236,81.04005086014784,7974,100.12562814070351
4,1000.437261187354,1,500,1.0,random,81,1.0185546255950273,0.9375900282709868,48.853410179487675,48.569585713570824,81,0.0,937.2933354256073,93.68836725585324,9395,100.10660980810236
5,1000.4254617235615,1,500,1.5,random,479,1.4753722855644884,0.9965759950594816,256.4469605233023,175.2582278482523,479,0.0,997.7361420020516,99.73118239944864,9986,100.10030090270813
6,1000.3714459700476,1,500,2.0,random,500,1.9592722362236288,0.9366520843579288,374.5780738609764,258.3059664140735,500,26.68367346938776,999.5581419643213,99.9186997980597,9387,100.10672358591248
7,1000.2815327319407,1,500,2.5,random,500,2.550282012137904,0.9357365595300188,423.33888862283715,319.6330946945662,500,43.70834966679733,999.9468350770509,99.96653965469343,9378,100.1068376068376
8,1000.1775905723434,1,500,3.0,random,500,3.0084657248500486,0.9608293657630098,441.63284293348397,333.487358623648,500,51.4456630109671,998.6537702649949,99.84764502607216,9629,100.1040582726327
9,1005.5885959805333,1,500,0.1,random,1,0.18794962547850808,0.18695518301565886,0.08854507654117055,0.4736165914894922,1,0.0,84.19674581825508,8.372881927539781,18910,100.53191489361704
10,1000.0092260892964,1,500,0.2,random,2,0.3899964018583712,0.3879964203103796,2.0925736449386543,5.390722538327347,2,0.0,188.9158463973423,18.891410345895448,38811,100.0
11,1000.3125748549085,1,500,0.3,random,4,0.6028115762590137,0.5988128261677433,2.518384670594062,4.19524894451514,4,0.0,297.758652413592,29.766560962885094,60012,100.1669449081803
12,1001.6465959753436,1,500,0.4,random,6,0.7896996836791239,0.7837095470140484,4.9904434755459315,6.335011111023388,6,0.0,398.56681710070114,39.79116174328937,78613,100.12738853503186
13,1001.2301340613092,1,500,0.5,random,13,0.966810693235413,0.953826665330392,8.104556162316044,8.285054779170977,13,0.0,476.32053447173087,47.573531625503776,95614,100.10471204188481
14,1000.9857448007331,1,500,0.75,random,41,1.519502158647411,1.4785425343840684,20.535495936791328,13.518614776910518,41,0.0,722.4257400917185,72.17143139591185,148015,100.0
15,1000.7517786117947,1,500,1.0,random,134,2.040466021287102,1.9065666839450497,81.3528815815495,40.64563212338743,134,0.0,939.4472470658886,93.87415212681955,190916,100.05241090146751
16,1000.1107415519213,1,500,1.25,random,489,2.5487177510408405,2.020776216105743,291.37584561420687,117.38848748418309,489,1.5300117693213025,998.6661923716352,99.85556107736186,202217,100.0494804552202
17,1000.0328772985936,1,500,1.5,random,491,3.0039012398419924,1.990934543450535,377.12688103877593,158.61514286813903,491,17.376830892143808,998.0776575035754,99.80448444852132,199218,100.05022601707684
18,1005.5885959805333,1,500,0.06666666666666668,random,1,0.18794962547850808,0.18695518301565886,0.05732728287952845,0.3066364994798078,1,0.0,56.13116387883699,5.581921285026548,18919,100.53191489361704
19,1001.3743638035066,1,500,0.13333333333333333,random,2,0.3914619888121279,0.3894647337671681,1.068022738945362,2.7307971256669803,2,0.0,124.62290728048168,12.445186514175198,39120,100.25641025641028
20,1000.3918153781776,1,500,0.2,random,2,0.6067622612151581,0.6047630445389961,2.1503836065242194,3.5520453797128773,2,0.0,199.72147085749825,19.964324756295373,60521,100.0
21,1000.4719107389296,1,500,0.26666666666666666,random,4,0.7986231211727611,0.7946250079253381,2.6650443846444065,3.34284538263072,4,0.0,264.8327551064077,26.470783663562056,79622,100.125786163522
22,1000.6465951238766,1,500,0.3333333333333333,random,7,0.9803661000600872,0.9733706233012488,4.716159283710313,4.829365055359292,7,0.0,318.0583170156209,31.785279494829684,97423,100.0
23,1000.5179721319479,1,500,0.5,random,14,1.471237939747746,1.457245187603406,9.763422163792676,6.624222637970628,14,0.0,486.2694619305453,48.60177182968344,145924,100.06858710562416
24,1000.0314035105968,1,500,0.6666666666666666,random,31,2.0349360958627503,2.003937069341008,21.48829114528043,10.594893426688714,31,0.0,645.2409787743633,64.52207165787527,200525,100.04990019960078
25,1000.6102917059308,1,500,0.8333333333333334,random,81,2.5164642227565803,2.4355136262342274,48.19335915651147,19.210014884801854,81,0.0,794.2168963357848,79.37324879816417,243826,100.04103405826835
26,1000.1995002990128,1,500,1.0,random,191,3.048391844915431,2.8574299418721885,107.35829267102396,35.5012643079103,191,0.0,938.7769454307502,93.85896965056467,285927,100.03498950314905
