,time,n_servers,buffer_size,load,strategy,users,arrival_rate,departure_rate,avg_users,avg_delay,queue_size,loss_prob,Sbusy_time1,Sbusy_perc1,Stot_assigned1,Stot_assiPerc1,Sbusy_time2,Sbusy_perc2,Stot_assigned2,Stot_assiPerc2
10,5000.221308502959,2,500,0.2,random,7,0.3955824908462308,0.39418255280986897,4.452357616178029,11.272450786056268,7,0.0,1865.9077756483136,37.31650382104701,100621,51.04008117706748,1870.3925153594403,37.406194645401136,96722,49.06139015728057
11,5000.496317836911,2,500,0.3,random,25,0.5967407653828257,0.5917412616514013,15.452149924030024,25.970583748227764,25,0.0,2849.436532597407,56.98307430871187,149723,50.59141601892532,2898.0933423824627,57.956113917030244,146324,49.44237918215613
12,5001.01503644686,2,500,0.4,random,66,0.8112353133180005,0.7980379924703327,53.63064470115034,66.31128454604024,66,0.0,3893.6313238438415,77.85682097469164,198125,49.63668253570535,3909.7140048657275,78.17840931035302,201226,50.413430217990474
13,5000.707687635066,2,500,0.5,random,258,0.9932594165185036,0.9416667188213474,148.97809152230587,151.3127937954035,258,0.0,4676.5948921386935,93.51866144270362,238027,50.541516245487365,4701.795686830098,94.02260600946407,233128,49.5009556169038
14,5001.049446840729,2,500,0.75,random,497,1.5124825459940898,1.012987384717882,455.1470099442482,424.7887976465834,497,26.45425700687467,4941.854381732272,98.81634713398304,260429,51.40150019739439,4934.219717427161,98.66368588985287,246430,48.63797868140545
15,5000.302162284873,2,500,1.0,random,499,2.0060787677311813,1.0239381209035638,475.9030684877167,440.4665282697555,499,43.98365068288306,4990.357772626305,99.80112422538032,251331,49.08203125,4992.2364001190945,99.83869450477182,260932,50.95703125
16,5000.017847386826,2,500,1.25,random,500,2.4811911434443745,1.0227963491515824,480.54630017724645,445.67634910388585,500,54.74770272448814,4983.143478309608,99.66251382310489,254733,49.80445834962847,4993.127446914319,99.8621924824507,256934,50.234649980445845
17,5000.035772739364,2,500,1.5,random,499,3.0309783147205467,1.0201927009824814,486.87865591181577,454.02119456862687,499,63.0484988452656,4997.928138814452,99.95784762308296,255335,50.0490099980396,4996.362094108719,99.92652695305354,255036,49.99019800039208
18,5004.00335643586,2,500,0.06666666666666668,random,1,0.19524367399622924,0.19504383400237435,0.28848485274588137,1.479077019898868,1,0.0,727.6398236383202,14.541153788445644,49337,50.51229508196721,706.0531380438463,14.109765476790928,48438,49.59016393442622
19,5000.509421208882,2,500,0.13333333333333333,random,4,0.3957596783252482,0.3949597598243381,2.211830018516919,5.5925622486679885,4,0.0,1441.5043567891848,28.827150103452837,100339,50.78481012658228,1445.6585947119202,28.910226397742285,97440,49.31645569620254
20,5000.885777366679,2,500,0.2,random,9,0.5906953550847728,0.5888956739081435,5.886028270518057,9.961496251414113,9,0.0,2203.8591222270625,44.069375313497986,149341,50.69609507640068,2154.1809339871616,43.075987532782456,145242,49.30390492359932
21,5000.2445119131735,2,500,0.26666666666666666,random,24,0.8121602834270591,0.8073605181470175,14.522692826717597,17.87719298834698,24,0.0,3015.694102046261,60.31093269261765,202543,50.16101065147386,2980.2091507145424,59.60126837025954,201444,49.888531087441166
22,5000.27541088144,2,500,0.3333333333333333,random,45,1.0143441277179404,1.005344623430222,28.754901890660985,28.378206198767533,45,0.0,3766.181995873652,75.3194911559833,248645,49.452954048140036,3793.5428362248604,75.86667782277497,254246,50.5669385319276
23,5000.500235360901,2,500,0.5,random,494,1.511448783974413,1.3290670307348438,381.37868514943085,273.1486496679074,494,5.530563641174914,4970.837067161972,99.40679598434642,334147,50.270839602768575,4974.3260789837905,99.4765692401728,330748,49.759253686427925
24,5000.586710857979,2,500,0.6666666666666666,random,497,1.995765812505564,1.345242146365223,462.1102453374752,330.30989937801763,497,27.615230460921847,4990.195925842165,99.79220868236807,337949,50.23041474654378,4991.638317762058,99.82105313609524,335050,49.79931618849413
