50002.87708195853;1;9999999;0.1;random;4;0.10053421509647062;0.10045421969953688;1.6993101803651982;16.909621364463284;4;0.0;4864.253635388726;9.727947508732035;5024;100.01990842126219
50000.257041890145;1;9999999;0.2;random;6;0.19933897523066055;0.1992189758475579;4.876477838167297;24.468971822155908;6;0.0;9815.48991967161;19.630878920178766;9961;100.0
50000.269632036994;1;9999999;0.30000000000000004;random;11;0.29559840594399345;0.295378407130368;8.070315310964565;27.3084006682686;11;0.0;14594.17514442267;29.188192887407254;14770;100.00677093912925
50000.69627404897;1;9999999;0.4;random;18;0.39437450814528807;0.3940145131583914;13.604077007269932;34.502475695455175;18;0.0;19419.531536473278;38.838522227844;19702;100.00507588447287
50001.068491450475;1;9999999;0.5;random;26;0.49236947814844245;0.4918494892605161;23.43154420288651;47.59796216623815;26;0.0;24360.828338358355;48.72061552549369;24593;100.0
50000.27637666369;1;9999999;0.6;random;47;0.5978766952166735;0.5969367004125261;33.977278493391694;56.869322038178176;47;0.0;29613.17063956109;59.226013905359636;29848;100.00335042047777
50000.307278501816;1;9999999;0.7000000000000001;random;78;0.6964757197596856;0.694915729346716;64.21048674244831;92.28805574070753;78;0.0;34547.49456430894;69.09456450313259;34747;100.00287802912565
50000.930468234554;1;9999999;0.8;random;147;0.8001851090634851;0.7972451637739991;116.98394454515024;146.3961140791624;147;0.0;39431.92846880655;78.86238935864912;39864;100.00250859192735
50001.451359008424;1;9999999;0.9;random;330;0.9026737979250342;0.8960739894988625;235.68283793830616;261.7631136312995;330;0.0;44453.189416264264;88.90379820596034;44806;100.00223189376186
50000.219201538326;1;9999999;1.0;random;1400;1.0052355930162327;0.977235715768556;710.1730576089374;706.3542910199548;1400;0.0;48781.139600419476;97.5618514866804;48863;100.00204658016455
50000.07649519594;1;9999999;1.1;random;4911;1.1038983111416478;1.0056784614085807;2433.6473828611697;2198.3531621148295;4911;0.0;49953.83184418651;99.90751083948066;50285;100.00198870416037
50000.2966096174;1;9999999;1.2000000000000002;random;9900;1.2030928630217241;1.0050940375888413;4715.479543326993;3874.46092663313;9900;0.0;49971.08290347726;99.94157293432032;50256;100.00198985175605
50000.74519134684;1;9999999;1.3000000000000003;random;14724;1.3046205561610127;1.010144944974559;7301.244141776393;5568.546048381381;14724;0.0;49997.859476439546;99.99422865620052;50509;100.00197988437475
50000.814805367234;1;9999999;1.4000000000000001;random;19940;1.4011571665924065;1.0023636653741106;9873.506875779252;7036.463227353018;19940;0.0;49998.130317354444;99.9946311114664;50120;100.0019952513019
50000.45601994737;1;9999999;1.5000000000000002;random;25197;1.5043662795793673;1.0004308756712945;12484.293682698097;8252.080197262883;25197;0.0;49997.76670022587;99.99462140961188;50023;100.00199912038703
50000.41377342205;1;9999999;1.6;random;30141;1.603706728575579;1.0008917171521818;14953.86621585893;9263.325082040616;30141;0.0;49998.45315934067;99.99607880428698;50046;100.00199820161855
50000.06753101576;1;9999999;1.7000000000000002;random;35436;1.704817697438584;0.9960986546489211;17596.11757623407;10236.482858278883;35436;0.0;49996.790877705316;99.99344670223013;49806;100.0020078305391
50000.09989174746;1;9999999;1.8000000000000003;random;40605;1.8079763879615849;0.9958780104001057;20072.78455311426;10983.708211765155;40605;0.0;50000.09989174746;100.0;49795;100.00200827408925
50000.74124815845;1;9999999;1.9000000000000001;random;45301;1.9083517087562043;1.0023451402702128;22659.991558315913;11856.536372210823;45301;0.0;50000.74124815845;100.0;50119;100.00199529111298
50000.4441532468;1;9999999;2.0;random;50417;2.0013022223024026;0.9929711793725341;25192.446536805295;12510.893860605678;50417;0.0;49999.9811919522;99.99907408563577;49650;100.00201413925758
50000.672331151596;1;9999999;2.1;random;55243;2.1048516968526942;1.0000065532888485;27638.598387763283;13087.128115921232;55243;0.0;49999.351486475854;99.99735834616985;50002;100.0019999600008
50000.13134891787;1;9999999;2.2;random;60023;2.1990942230270702;0.9986373766012248;30051.711421776;13638.488224627514;60023;0.0;49999.86671481967;99.99947073319397;49933;100.00200272370424
50000.128216487756;1;9999999;2.3000000000000003;random;65188;2.30187409723576;0.9981174404977482;32487.079578465782;14073.737096314153;65188;0.0;49999.76279990997;99.99926916871853;49907;100.00200376708212
50000.24216553588;1;9999999;2.4000000000000004;random;69896;2.4033483598371306;1.0054351303652573;34835.67882613001;14420.56265600316;69896;0.0;49999.62138317965;99.9987584413008;50273;100.00198917886696
50000.13848789063;1;9999999;2.5000000000000004;random;75356;2.5108130456559508;1.0036972200017833;37627.20422482527;14984.32878208697;75356;0.0;49996.820050624905;99.99336314385103;50186;100.00199262727907
50000.02893271232;1;9999999;2.6;random;80223;2.6055784922709413;1.001119420697996;40164.65000692916;15347.702658109582;80223;0.0;49999.20383970972;99.99834981494969;50057;100.001997762506
50000.20923544602;1;9999999;2.7;random;85313;2.7071286714545;1.000875811626063;42699.03699431952;15732.836473843652;85313;0.0;49999.28229710392;99.9981461310737;50045;100.00199824154744
50000.05562845192;1;9999999;2.8000000000000003;random;90125;2.8048168794475816;1.002318884851042;45077.101300233415;16004.655204355668;90125;0.0;50000.05562845192;100.0;50117;100.00199537073988
50000.505710444806;1;9999999;2.9000000000000004;random;94880;2.9028506399622334;1.0052698324909173;47390.500853112484;16228.842821171565;94880;0.0;49999.99346128176;99.9989755120358;50265;100.00198949546395
50000.16330961788;1;9999999;3.0000000000000004;random;100104;3.0047101860385537;1.0026367251955908;50213.73133100102;16626.412939339778;100104;0.0;49999.04918114213;99.99777175032641;50133;100.00199473390249
