300003.84573403373;1;3;0.1;random;2;0.09915206229179843;0.09823540737583512;1.0870955204155264;11.065779996205663;2;0.9177704565319706;29388.235595574726;9.795952956425985;29472;100.00339316616335
300000.0343691217;1;3;0.2;random;2;0.1997599771147501;0.19351997782962777;1.2244436547809734;6.327146668521351;2;3.120411160058737;57846.31606035305;19.282103144421185;58057;100.00172247485187
300019.1039074826;1;3;0.30000000000000004;random;2;0.2996375858376062;0.28056213388983686;1.3429976164694233;4.786550660115346;2;6.363949853721481;83828.85652582307;27.941172890001535;84175;100.00118801530164
300004.0671285267;1;3;0.4;random;2;0.39977458021800183;0.3594051275105109;1.4593676454404374;4.060415360629252;2;10.096386345823536;107342.85098451308;35.78046524900132;107824;100.00092744590671
300010.1803069806;1;3;0.5;random;2;0.5004696835499566;0.4299954083824747;1.5697458285522141;3.650507157986498;2;14.080295179358757;128261.60647029841;42.75241804763318;129004;100.00077517577111
300000.70507019915;1;3;0.6;random;2;0.6001752561143755;0.49104551259480883;1.6721390533279867;3.4052530000806667;2;18.181868672002132;146725.37600927416;48.90834372370589;147315;100.00067882210787
300000.6394121178;1;3;0.7000000000000001;random;2;0.7008685061872806;0.5440488404285959;1.7654989055762496;3.2450965966113574;2;22.374096955688405;162790.46816572445;54.26337373304576;163216;100.00061268878473
300000.03678673756;1;3;0.8;random;3;0.7995965686181696;0.590533260920693;1.8504014454844087;3.1334253282611546;3;26.144848027547223;176657.39216023742;58.885790166025444;177161;100.00056446150373
300000.0393043969;1;3;0.9;random;3;0.8985832156057622;0.6313299172865279;1.9264563905751297;3.0514148397417458;3;29.74051748122044;188781.34707406024;62.92710744698005;189400;100.00052798589222
300000.0294045478;1;3;1.0;random;3;0.9997165686792878;0.6664232680137505;1.9990165230109849;2.9995627119608126;3;33.33777903739393;199813.73414440037;66.60457151987576;199928;100.00050018256664
300000.17333114403;1;3;1.1;random;3;1.1001860310116554;0.6984429297936264;2.061765269305792;2.951933513670849;3;36.51501563371064;209211.81534752768;69.7372314903955;209534;100.00047725179327
300000.1124831523;1;3;1.2000000000000002;random;1;1.1992828836696026;0.7258830611679502;2.1181123612789334;2.9179767349372616;1;39.473296552107506;217193.20372857715;72.39770743111788;217765;100.0
300000.328394143;1;3;1.3000000000000003;random;2;1.3001319101476518;0.7501291788732372;2.1708253879896313;2.893932472938405;2;42.30309711824428;224385.87173239418;74.79520870310317;225040;100.00044436742076
300000.0584030727;1;3;1.4000000000000001;random;3;1.3997463941683652;0.7706931832971666;2.2186630020219567;2.8787828972215896;3;44.939798630228324;230851.40635981626;76.95045380612893;231209;100.00043251098577
300000.00350510614;1;3;1.5000000000000002;random;2;1.499496649147017;0.7906499907622929;2.260729860361862;2.8593241084820544;2;47.27186233602831;236418.68094939977;78.80622606238596;237196;100.0004215940471
300000.0038713643;1;3;1.6;random;2;1.5971999793888567;0.8067233229229338;2.2999158771361454;2.850926507289228;2;49.49098422238918;241533.93292884494;80.51130993731962;242018;100.00041319411446
300000.1764991823;1;3;1.7000000000000002;random;2;1.697929001056399;0.8210561836141832;2.3359525489912696;2.8450562894342046;2;51.643275439309434;245955.82107944626;81.98522545873124;246318;100.00040598091078
300000.1330678297;1;3;1.8000000000000003;random;3;1.7994258685143498;0.8347962963848953;2.3697866615146426;2.8387180231510314;3;53.607074846062076;250033.05027327096;83.3443131229341;250440;100.00039929883125
300000.18098670576;1;3;1.9000000000000001;random;3;1.8994388540893967;0.8476761552729504;2.3999170529948604;2.831141926631449;3;55.37175869379045;253680.69291233743;84.56017995655112;254304;100.00039323169605
300000.2399106465;1;3;2.0;random;2;2.000065067210322;0.8589493130963832;2.426735910538544;2.8252156799152903;2;57.05359821339289;256846.39988418604;85.6153981612436;257686;100.00038807070648
300000.07181914244;1;3;2.1;random;2;2.0997294973307605;0.8670064591077987;2.454212997299958;2.8306697277921797;2;58.70834186617645;260024.0459947328;86.67466124857812;260103;100.00038446455622
300000.4904562151;1;3;2.2;random;3;2.1987097387638115;0.8760385678047992;2.477441088454641;2.827997319262258;3;60.15624289357109;262644.33271390706;87.54796777648596;262813;100.00038050012937
300000.8238969385;1;3;2.3000000000000003;random;3;2.29657702619073;0.8844742376146114;2.497151919977006;2.823292201162989;3;61.486846402264234;264800.925850405;88.26673287449837;265344;100.0003768706919
300000.87700573244;1;3;2.4000000000000004;random;2;2.3984229885643007;0.8909707287118782;2.519374189353579;2.8276623816883126;2;62.851532043878706;267227.2463336493;89.07548837883668;267293;100.00037412268232
300000.32146162936;1;3;2.5000000000000004;random;3;2.4996473215309973;0.897639038144974;2.5376589577716624;2.826992202830005;3;64.08897245614386;269080.8078423947;89.69350650406241;269293;100.00037134411717
300000.3222009893;1;3;2.6;random;3;2.6021972052316205;0.90479902824286;2.5556421226393256;2.8245097732474416;3;65.22903696871877;270992.66688543453;90.33079194624308;271441;100.00036840554083
300000.0971917173;1;3;2.7;random;3;2.7016191247499926;0.9097097052791716;2.571221236954487;2.8264123731842474;3;66.32687054434007;272539.0781870634;90.84632996398507;272914;100.00036641713659
300000.0121336019;1;3;2.8000000000000003;random;2;2.8010798867093727;0.9136166297151318;2.58807246521756;2.832774191314934;2;67.38317601306163;274177.10783785675;91.39236558289032;274086;100.00036485032015
300000.0657038512;1;3;2.9000000000000004;random;2;2.902309364356991;0.9189397987403872;2.6022312437409894;2.8317666014081158;2;68.33740480284095;275589.1453907099;91.86302834438749;275683;100.00036273677642
