,time,n_servers,buffer_size,load,strategy,users,arrival_rate,departure_rate,avg_users,avg_delay,queue_size,loss_prob,Sbusy_time1,Sbusy_perc1,Stot_assigned1,Stot_assiPerc1,Sbusy_time2,Sbusy_perc2,Stot_assigned2,Stot_assiPerc2
0,5004.066229238526,2,10000,0.2,random,221,0.19703975823478276,0.15287567449250386,130.78387757631864,670.7777221991357,221,0.0,3782.4459624721217,75.58744807115994,2191,28.62745098039216,3716.1813412472607,74.26323255942913,5472,71.5032679738562
1,5002.823892032845,2,10000,0.4,random,1588,0.4047713938571527,0.08735066622991393,779.9593296186911,1841.0009126600914,1588,0.0,4556.565803472013,91.07987612213344,3783,86.49885583524029,528.9176335652145,10.572381618460179,614,13.958810068649885
2,5001.093939933636,2,10000,0.6,random,2044,0.5902708558278297,0.18156027679257086,1096.0074111592967,2178.698555285208,2044,0.0,4981.676344323505,99.61173303594472,5445,59.91189427312775,4651.64473742354,93.01254472107095,3666,40.308370044052865
3,5000.446148870395,2,10000,0.8,random,2862,0.7909294255460462,0.2185804961117139,1576.583637388976,2485.5192298376746,2862,0.0,4996.083763844865,99.9127600838874,4417,40.347666971637686,4879.578530165138,97.58286330645588,6548,59.83531564501372
4,5002.46810418123,2,10000,1.0,random,4387,0.9865130366099012,0.10954592584847532,2231.4903550188474,2590.1719220638433,4387,0.0,296.4644700194765,5.926364023624289,619,11.13138686131387,4942.349286598905,98.79821687354536,48910,89.23357664233576
5,5000.07408291858,2,10000,1.5,random,6539,1.5031777280413523,0.19539710488243767,3326.4590036013665,2245.349317282062,6539,0.0,4993.834856004093,99.87521731056344,53111,54.350051177072665,4999.3940427270645,99.98639939768415,44812,45.8546571136131
6,5000.014109069349,2,10000,2.0,random,8779,2.003994345100962,0.24819929962777385,4369.608168921134,2051.801525966907,8779,0.0,4999.928991930597,99.99829766202865,71413,57.534246575342465,4790.9230527835525,95.81819067457154,52914,42.62691377921031
7,5000.334359804999,2,10000,2.5,random,10000,2.5180316142880934,0.21438566361026412,5725.785114207449,2542.294837973723,10000,12.064172821856882,4650.672906698462,93.00723855753971,64715,60.3544776119403,4759.678416156652,95.18720296820845,42716,39.83208955223881
8,5000.038230711695,2,10000,3.0,random,10000,3.0003770586899385,0.14099892190217347,6470.234344682275,1977.53571417266,10000,28.642847620317287,139.25578051724574,2.7850943151173535,1217,1.702127659574468,4555.8334371148685,91.11597205660568,69518,98.58156028368795
9,5002.036404892995,2,10000,0.1,random,1,0.1961201240039727,0.1959202054270064,0.38479913950225947,1.964060514654898,1,0.0,970.1868925008818,19.395838294016517,49819,50.81632653061224,923.2640479581895,18.457763463197747,48320,49.28571428571429
10,5000.221308502959,2,10000,0.2,random,7,0.3955824908462308,0.39418255280986897,4.452357616178029,11.272450786056268,7,0.0,1865.9077756483136,37.31650382104701,100621,51.04008117706748,1870.3925153594403,37.406194645401136,96722,49.06139015728057
11,5000.496317836911,2,10000,0.3,random,25,0.5967407653828257,0.5917412616514013,15.452149924030024,25.970583748227764,25,0.0,2849.436532597407,56.98307430871187,149723,50.59141601892532,2898.0933423824627,57.956113917030244,146324,49.44237918215613
12,5001.01503644686,2,10000,0.4,random,66,0.8112353133180005,0.7980379924703327,53.63064470115034,66.31128454604024,66,0.0,3893.6313238438415,77.85682097469164,198125,49.63668253570535,3909.7140048657275,78.17840931035302,201226,50.413430217990474
13,5000.707687635066,2,10000,0.5,random,258,0.9932594165185036,0.9416667188213474,148.97809152230587,151.3127937954035,258,0.0,4676.5948921386935,93.51866144270362,238027,50.541516245487365,4701.795686830098,94.02260600946407,233128,49.5009556169038
14,5000.012329845835,2,10000,0.75,random,2383,1.4997963015485636,1.0231974768265704,1268.1193793404261,845.4728695175912,2383,0.0,4997.658897695686,99.95293147306656,259429,50.70367474589522,4999.271732147965,99.98518808256831,252430,49.33541829554339
15,5000.692558033308,2,10000,1.0,random,4882,1.9993230705492624,1.0230582945519129,2488.5674761628393,1267.139413321281,4882,0.0,5000.692558033308,100.031,256531,50.13682564503518,4998.989889699044,99.96595134944802,255332,49.90226739640344
16,5000.596535071503,2,10000,1.25,random,7367,2.4919026985291106,1.0186784645138665,3617.509799594814,1462.7602496709771,7367,0.0,4999.214857779064,99.97236975063376,248933,48.8614055751865,4994.466927693183,99.87742247679192,260734,51.17785630153122
17,5000.040721547377,2,10000,1.5,random,9841,2.9875756682591765,1.0193916977585369,4938.128055985729,1679.7355904158512,9841,0.0,4999.175999419135,99.9827056982846,255335,50.088287227781045,4998.752083368487,99.97422744632185,254636,49.95095154012164
18,5004.00335643586,2,10000,0.06666666666666668,random,1,0.19524367399622924,0.19504383400237435,0.28848485274588137,1.479077019898868,1,0.0,727.6398236383202,14.541153788445644,49337,50.51229508196721,706.0531380438463,14.109765476790928,48438,49.59016393442622
19,5000.509421208882,2,10000,0.13333333333333333,random,4,0.3957596783252482,0.3949597598243381,2.211830018516919,5.5925622486679885,4,0.0,1441.5043567891848,28.827150103452837,100339,50.78481012658228,1445.6585947119202,28.910226397742285,97440,49.31645569620254
20,5000.885777366679,2,10000,0.2,random,9,0.5906953550847728,0.5888956739081435,5.886028270518057,9.961496251414113,9,0.0,2203.8591222270625,44.069375313497986,149341,50.69609507640068,2154.1809339871616,43.075987532782456,145242,49.30390492359932
21,5000.2445119131735,2,10000,0.26666666666666666,random,24,0.8121602834270591,0.8073605181470175,14.522692826717597,17.87719298834698,24,0.0,3015.694102046261,60.31093269261765,202543,50.16101065147386,2980.2091507145424,59.60126837025954,201444,49.888531087441166
